age,income,employment_duration_years,existing_loan_balance,credit_inquiries_last_6m,num_credit_cards,employment_type,marital_status,property_area,payment_status_code,high_risk_flag,approved
24,63622.45,17,19673.23,9,3,Unemployed,Single,Semiurban,C0,0,1
45,35190.12,5,36819.06,10,3,Student,Single,Semiurban,C0,0,0
42,50422.12,22,20119.07,5,0,Unemployed,Married,Urban,C3,1,0
34,39569.39,4,0.0,2,2,Self-employed,Single,Urban,C1,0,1
19,86655.63,28,0.0,7,4,Salaried,Married,Semiurban,C1,0,1
58,83310.7,9,6414.49,6,0,Unemployed,Single,Semiurban,C1,0,1
35,22020.97,13,8244.74,6,6,Salaried,Single,Rural,C0,0,0
53,54910.2,4,0.0,7,6,Salaried,Married,Urban,C0,0,1
39,43420.36,6,23470.77,8,4,Salaried,Single,Rural,C0,0,0
37,97337.75,28,0.0,0,0,Self-employed,Single,Urban,C1,0,1
64,31247.52,8,32906.22,1,3,Self-employed,Single,Urban,C0,0,0
23,105105.73,15,37488.86,1,6,Salaried,Single,Semiurban,C0,0,1
57,64167.63,30,8524.45,1,0,Self-employed,Married,Urban,C4,1,1
57,35951.64,19,18145.62,11,5,Salaried,Single,Urban,C2,0,0
38,48068.15,1,0.0,8,5,Salaried,Married,Urban,C0,0,0
31,44959.53,11,20731.47,7,0,Salaried,Married,Rural,C4,1,0
18,33134.54,11,5025.31,8,1,Salaried,Married,Rural,C0,0,1
67,67370.67,8,0.0,0,5,Self-employed,Married,Rural,C0,0,1
68,34302.11,7,7949.31,2,6,Salaried,Married,Urban,C0,0,1
30,12000.0,15,5479.53,9,5,Salaried,Married,Semiurban,C4,1,0
19,55508.09,11,7447.77,5,3,Salaried,Single,Rural,C0,0,1
24,19928.6,9,25295.52,6,4,Self-employed,Married,Urban,C2,0,0
21,46195.98,12,1005.69,9,3,Student,Single,Urban,C1,0,1
62,42272.43,10,36290.32,0,4,Self-employed,Married,Urban,C1,0,1
65,43219.6,7,0.0,9,5,Self-employed,Married,Semiurban,C0,0,0
26,115024.08,14,34616.02,8,0,Unemployed,Single,Semiurban,C0,0,0
57,66410.29,29,0.0,4,1,Salaried,Single,Urban,C2,0,1
27,71134.28,15,11985.81,5,0,Salaried,Single,Urban,C0,0,1
37,20590.04,18,5137.25,0,5,Salaried,Single,Semiurban,C1,0,1
49,48650.92,30,7187.8,2,5,Salaried,Married,Semiurban,C0,0,1
56,70382.57,19,23219.0,2,0,Salaried,Single,Urban,C2,0,1
64,39386.78,6,32997.58,10,0,Salaried,Married,Urban,C2,0,0
20,87701.57,12,28667.35,1,1,Salaried,Married,Rural,C1,0,0
28,34932.59,15,6332.01,3,1,Salaried,Single,Semiurban,C1,0,1
32,57840.85,14,14579.57,1,3,Salaried,Single,Semiurban,C0,0,1
34,50348.71,4,1050.91,3,3,Salaried,Single,Semiurban,C0,0,1
70,69108.02,3,0.0,0,2,Unemployed,Married,Rural,C0,0,1
59,48987.75,10,0.0,3,1,Self-employed,Single,Urban,C2,0,1
34,58227.66,28,5873.97,8,4,Salaried,Single,Urban,C0,0,1
69,59096.75,22,15494.48,9,5,Salaried,Divorced,Urban,C0,0,1
44,46640.31,26,0.0,4,4,Salaried,Married,Rural,C0,0,1
44,77127.35,5,11351.05,8,5,Salaried,Single,Urban,C0,0,1
40,70959.71,12,33224.35,7,6,Salaried,Married,Urban,C1,0,0
25,62784.65,18,27706.75,10,5,Salaried,Divorced,Urban,C2,0,0
67,54238.54,13,3807.42,9,4,Unemployed,Married,Semiurban,C1,0,0
18,84913.6,12,0.0,2,0,Unemployed,Single,Semiurban,C1,0,1
27,59104.14,11,18437.62,7,2,Self-employed,Married,Urban,C1,0,1
30,57332.57,1,0.0,9,2,Self-employed,Single,Urban,C1,0,0
32,67617.25,26,27542.16,3,4,Self-employed,Married,Rural,C3,1,1
24,107414.67,28,9009.78,6,5,Self-employed,Single,Urban,C3,1,1
18,31491.09,2,37638.2,4,4,Unemployed,Married,Semiurban,C3,1,0
53,84246.42,12,0.0,3,2,Self-employed,Married,Urban,C3,1,1
69,17670.72,16,24854.05,2,5,Self-employed,Divorced,Rural,C3,1,0
24,70431.83,24,10592.88,0,4,Unemployed,Married,Semiurban,C1,0,1
33,104377.07,30,7365.29,8,5,Self-employed,Single,Semiurban,C1,0,1
44,77216.71,12,0.0,9,4,Salaried,Single,Urban,C2,0,0
67,69265.63,23,20340.47,7,4,Salaried,Married,Urban,C0,0,0
54,50988.76,29,21465.92,2,2,Salaried,Single,Semiurban,C0,0,1
58,65776.18,25,36991.79,0,2,Salaried,Single,Semiurban,C4,1,1
48,58698.43,9,26112.7,7,1,Salaried,Married,Rural,C1,0,1
40,45350.58,25,3685.47,2,1,Salaried,Single,Semiurban,C0,0,1
28,57753.11,12,0.0,6,4,Salaried,Single,Semiurban,C1,0,0
63,69959.53,0,0.0,11,2,Student,Married,Rural,C0,0,0
60,45819.57,23,32625.14,0,0,Salaried,Divorced,Semiurban,C0,0,1
19,44842.95,25,1105.56,6,0,Salaried,Married,Rural,C1,0,1
55,30993.91,10,32723.22,11,6,Salaried,Single,Urban,C1,0,0
22,74768.13,13,19351.01,4,3,Salaried,Married,Urban,C1,0,1
57,78633.08,11,16618.64,9,4,Self-employed,Divorced,Rural,C0,0,0
61,70791.51,3,7703.84,9,6,Self-employed,Single,Urban,C1,0,0
24,89129.26,30,21249.42,5,0,Salaried,Married,Urban,C0,0,1
40,67196.69,0,11783.41,3,6,Salaried,Married,Urban,C1,0,0
24,74800.27,17,6831.01,8,4,Salaried,Married,Semiurban,C1,0,1
48,72595.94,0,21744.07,7,4,Self-employed,Single,Semiurban,C0,0,0
67,62711.5,21,9984.39,5,3,Unemployed,Divorced,Urban,C4,1,1
22,51729.45,27,823.31,2,4,Unemployed,Single,Urban,C1,0,1
39,120353.82,19,20397.57,8,1,Salaried,Single,Urban,C0,0,1
69,53701.23,18,11104.2,2,2,Self-employed,Single,Urban,C0,0,1
33,48353.06,25,18844.74,1,6,Self-employed,Married,Urban,C0,0,0
25,75850.25,30,5645.96,0,1,Unemployed,Single,Urban,C0,0,1
43,71296.36,26,0.0,5,5,Salaried,Married,Rural,C4,1,1
44,29880.21,7,36291.04,1,6,Salaried,Married,Semiurban,C2,0,0
53,93066.96,17,33652.56,4,4,Salaried,Single,Urban,C2,0,1
34,62645.14,25,24372.99,2,2,Salaried,Married,Urban,C1,0,1
68,37226.72,9,6570.65,5,5,Self-employed,Divorced,Urban,C4,1,0
45,94719.6,20,7795.55,9,5,Salaried,Single,Urban,C3,1,1
33,80641.89,0,31352.58,5,3,Salaried,Married,Urban,C0,0,0
68,33386.45,27,7046.38,6,0,Unemployed,Divorced,Rural,C0,0,1
67,109429.57,19,3144.22,1,3,Salaried,Married,Semiurban,C0,0,1
44,81469.93,23,38211.29,1,3,Student,Married,Semiurban,C0,0,1
19,64745.1,25,11332.51,11,1,Self-employed,Married,Urban,C1,0,1
49,104755.47,6,36757.95,7,2,Unemployed,Married,Semiurban,C0,0,0
47,68982.44,13,0.0,0,1,Self-employed,Single,Rural,C2,0,1
25,64297.92,26,19254.59,6,4,Salaried,Single,Urban,C0,0,1
51,48492.5,5,40995.16,0,3,Salaried,Married,Rural,C2,0,0
62,79546.26,25,12416.51,0,5,Unemployed,Single,Urban,C0,0,1
23,76915.07,8,8303.94,4,3,Salaried,Single,Semiurban,C0,0,1
56,65367.0,17,0.0,7,4,Salaried,Single,Urban,C3,1,0
25,45250.34,15,27152.8,7,5,Self-employed,Married,Semiurban,C1,0,0
57,68248.25,21,1218.21,9,1,Salaried,Married,Urban,C2,0,1
40,63255.03,25,10672.68,2,3,Salaried,Single,Semiurban,C3,1,1
18,31663.14,10,0.0,2,5,Salaried,Single,Semiurban,C0,0,0
69,28204.69,5,33796.52,6,4,Salaried,Single,Semiurban,C0,0,0
26,79128.83,13,28168.39,10,1,Self-employed,Single,Semiurban,C0,0,0
49,12000.0,18,11557.81,8,5,Salaried,Married,Urban,C0,0,0
27,70135.26,23,0.0,8,1,Salaried,Single,Semiurban,C4,1,1
67,53047.92,23,33502.7,1,6,Salaried,Divorced,Urban,C3,1,0
57,97706.17,10,6876.96,10,4,Self-employed,Single,Semiurban,C0,0,0
60,52663.29,29,0.0,11,2,Salaried,Single,Urban,C2,0,1
40,81487.11,2,0.0,6,1,Salaried,Married,Semiurban,C4,1,1
42,55077.15,3,2956.49,4,6,Unemployed,Single,Urban,C0,0,1
51,67843.7,0,0.0,7,3,Salaried,Single,Rural,C0,0,0
59,83420.91,28,3280.51,7,5,Self-employed,Single,Semiurban,C3,1,0
62,53436.11,5,22421.72,11,5,Salaried,Married,Urban,C2,0,0
18,89913.87,18,6744.4,1,0,Salaried,Single,Semiurban,C0,0,1
53,40157.55,25,16979.71,6,4,Salaried,Married,Urban,C1,0,0
23,72364.82,23,1873.31,8,2,Unemployed,Married,Urban,C0,0,1
33,88065.99,29,12912.37,4,6,Salaried,Married,Urban,C1,0,1
61,81500.94,1,38892.61,10,1,Salaried,Married,Rural,C1,0,0
31,112911.12,12,7121.19,0,0,Salaried,Married,Rural,C0,0,1
60,45914.02,15,17382.01,1,4,Salaried,Married,Rural,C2,0,1
42,30521.27,21,0.0,9,3,Self-employed,Married,Urban,C1,0,0
30,40141.62,19,33281.49,1,3,Student,Married,Urban,C2,0,1
35,81511.06,17,5319.11,5,1,Salaried,Married,Rural,C1,0,1
46,77448.07,9,26707.47,3,3,Salaried,Single,Urban,C1,0,0
58,67556.42,3,10275.48,8,6,Salaried,Married,Semiurban,C0,0,1
50,36926.07,13,20562.11,0,5,Student,Single,Rural,C0,0,1
67,84171.68,8,21394.17,4,6,Salaried,Married,Urban,C2,0,0
63,34382.38,17,5665.84,11,2,Salaried,Single,Urban,C1,0,1
57,93973.74,24,27286.69,4,6,Student,Single,Rural,C0,0,1
49,136435.96,17,1374.21,7,2,Student,Single,Semiurban,C5,1,1
33,74161.28,18,22891.08,11,6,Salaried,Single,Rural,C3,1,0
39,79577.7,1,6537.13,7,6,Salaried,Single,Semiurban,C0,0,0
24,52678.51,19,16893.81,9,1,Self-employed,Single,Urban,C0,0,0
37,19744.67,13,5532.1,11,6,Unemployed,Married,Rural,C1,0,0
67,49932.02,3,12699.66,7,4,Salaried,Single,Rural,C0,0,0
40,37677.62,6,0.0,9,5,Salaried,Divorced,Rural,C5,1,0
24,28824.89,24,15465.8,6,4,Salaried,Married,Semiurban,C1,0,1
52,108059.0,28,12618.63,9,1,Salaried,Single,Semiurban,C0,0,1
69,71821.56,15,4437.85,7,6,Salaried,Single,Urban,C1,0,1
63,74492.19,30,11229.61,4,0,Self-employed,Single,Urban,C0,0,1
32,57274.44,5,13876.06,6,5,Salaried,Single,Rural,C1,0,0
42,60678.22,9,3371.0,4,1,Salaried,Married,Rural,C0,0,1
46,89113.77,28,10197.38,4,5,Unemployed,Married,Semiurban,C3,1,1
31,64191.57,5,0.0,3,2,Salaried,Married,Rural,C2,0,1
32,78267.35,20,44840.26,5,1,Salaried,Single,Urban,C4,1,0
30,60099.89,6,26827.66,4,1,Unemployed,Married,Rural,C0,0,0
70,56446.18,10,15823.32,7,2,Salaried,Single,Semiurban,C0,0,0
57,29827.15,14,28409.58,4,6,Unemployed,Married,Semiurban,C3,1,0
62,15556.27,11,0.0,5,5,Salaried,Divorced,Semiurban,C0,0,0
61,58460.95,27,0.0,1,4,Salaried,Single,Semiurban,C0,0,1
68,66412.42,30,6409.93,4,4,Self-employed,Married,Rural,C5,1,1
23,32846.75,15,0.0,4,2,Salaried,Married,Urban,C2,0,1
64,64138.13,16,8687.52,11,6,Salaried,Married,Rural,C3,1,0
21,66343.81,1,14879.19,5,1,Salaried,Single,Urban,C1,0,0
43,12000.0,7,24885.8,0,6,Self-employed,Married,Urban,C1,0,1
49,42121.88,1,0.0,3,2,Salaried,Single,Semiurban,C1,0,1
36,75181.6,26,17594.83,8,2,Self-employed,Single,Rural,C1,0,1
25,74676.47,7,12201.46,1,3,Self-employed,Married,Rural,C0,0,1
28,36158.13,10,16865.13,1,5,Salaried,Single,Urban,C3,1,0
61,68961.2,26,4723.19,4,4,Salaried,Single,Urban,C0,0,1
34,90560.18,22,31363.89,4,5,Salaried,Divorced,Semiurban,C1,0,1
34,84426.82,19,10550.88,5,0,Self-employed,Single,Rural,C3,1,1
66,62617.86,1,36838.55,0,1,Salaried,Married,Rural,C2,0,0
25,53300.59,17,934.56,8,5,Self-employed,Married,Rural,C0,0,1
66,49266.39,17,22399.58,2,6,Salaried,Single,Semiurban,C1,0,0
66,76695.49,9,11164.64,8,0,Salaried,Married,Rural,C1,0,0
49,69877.6,23,7411.61,6,6,Self-employed,Married,Urban,C0,0,1
26,80735.1,28,20852.41,2,1,Salaried,Married,Rural,C0,0,1
26,68296.85,8,7811.57,5,6,Salaried,Married,Semiurban,C1,0,1
33,85469.1,10,0.0,0,6,Self-employed,Divorced,Urban,C2,0,1
48,67364.81,9,0.0,8,4,Self-employed,Divorced,Semiurban,C4,1,1
26,84617.22,25,29813.91,3,1,Salaried,Single,Rural,C0,0,0
42,86770.57,2,29223.62,4,5,Salaried,Single,Urban,C0,0,0
24,44886.83,27,38422.77,1,0,Salaried,Married,Urban,C0,0,0
46,19796.4,24,11754.6,4,2,Self-employed,Divorced,Semiurban,C5,1,1
19,103587.32,14,0.0,4,4,Salaried,Married,Rural,C3,1,1
55,71416.47,18,6125.83,2,0,Self-employed,Single,Semiurban,C4,1,1
20,22137.85,27,12159.94,11,2,Self-employed,Married,Urban,C1,0,1
28,47154.51,23,0.0,3,5,Unemployed,Single,Semiurban,C0,0,1
27,84296.86,8,35080.05,2,0,Salaried,Single,Urban,C1,0,1
62,58008.08,1,43353.04,6,2,Salaried,Married,Urban,C0,0,0
20,52198.46,20,18695.93,3,0,Salaried,Single,Urban,C0,0,1
40,100022.05,4,11847.91,5,4,Salaried,Married,Semiurban,C0,0,1
49,38817.82,2,0.0,8,0,Salaried,Single,Urban,C0,0,0
45,45046.17,30,33650.07,0,1,Unemployed,Married,Urban,C0,0,1
54,70284.66,14,13068.3,6,3,Salaried,Divorced,Urban,C4,1,1
60,74761.37,20,7951.7,0,1,Salaried,Single,Semiurban,C2,0,1
38,77408.58,6,18736.44,0,1,Salaried,Married,Urban,C2,0,1
61,87780.95,3,3800.04,1,5,Student,Married,Urban,C0,0,1
34,69964.47,1,14056.25,1,5,Salaried,Single,Semiurban,C2,0,1
70,77234.6,10,0.0,4,0,Self-employed,Married,Rural,C1,0,1
44,58519.77,0,27219.22,11,6,Unemployed,Married,Rural,C0,0,0
57,66567.46,13,10538.25,10,3,Salaried,Single,Semiurban,C0,0,0
64,67688.35,10,28223.21,1,1,Self-employed,Married,Semiurban,C0,0,1
60,70377.45,16,9184.09,11,6,Salaried,Single,Rural,C3,1,1
63,84313.5,18,10093.2,7,2,Salaried,Single,Semiurban,C3,1,0
46,78878.64,9,0.0,6,2,Salaried,Single,Semiurban,C0,0,1
20,66105.43,14,22636.6,9,1,Salaried,Married,Urban,C1,0,0
44,44771.85,2,0.0,5,6,Self-employed,Divorced,Urban,C0,0,1
27,66691.78,9,5190.09,3,2,Unemployed,Single,Urban,C0,0,1
65,64299.56,30,12014.66,6,4,Salaried,Single,Urban,C1,0,1
30,69829.54,30,13697.14,8,1,Self-employed,Single,Rural,C2,0,1
30,120163.13,15,0.0,8,6,Salaried,Married,Urban,C2,0,1
31,51905.68,29,8768.72,2,5,Salaried,Single,Semiurban,C0,0,1
52,75557.23,15,23133.22,11,3,Self-employed,Single,Rural,C1,0,0
48,91711.55,3,6703.27,3,2,Salaried,Single,Semiurban,C0,0,1
68,67450.05,26,8853.76,9,4,Self-employed,Married,Urban,C0,0,1
40,123446.13,12,14273.68,3,3,Salaried,Married,Rural,C0,0,1
32,55549.02,18,10236.55,0,6,Unemployed,Married,Urban,C0,0,0
20,73102.23,20,0.0,11,4,Salaried,Single,Urban,C0,0,1
18,45029.86,9,11491.15,7,0,Salaried,Married,Semiurban,C0,0,0
37,56211.88,22,25917.02,2,5,Self-employed,Married,Urban,C2,0,1
67,71223.35,15,0.0,0,1,Salaried,Married,Rural,C0,0,1
45,86157.6,11,6757.25,1,2,Salaried,Single,Urban,C0,0,1
65,72977.37,9,0.0,2,3,Unemployed,Single,Rural,C4,1,0
23,96477.87,23,25179.35,11,1,Salaried,Married,Urban,C3,1,0
22,62625.87,7,10706.99,2,6,Salaried,Single,Rural,C0,0,1
62,56695.79,3,97.21,1,6,Salaried,Married,Urban,C0,0,0
23,132599.63,27,13291.72,10,1,Self-employed,Single,Rural,C0,0,1
20,74855.94,10,0.0,10,2,Self-employed,Single,Urban,C4,1,0
39,47012.96,19,0.0,2,2,Unemployed,Married,Rural,C0,0,1
67,47643.41,22,0.0,7,4,Salaried,Single,Rural,C0,0,1
54,41433.0,25,0.0,6,4,Salaried,Single,Semiurban,C2,0,1
23,88414.23,19,31002.73,6,4,Salaried,Married,Urban,C2,0,0
62,55890.57,21,1736.34,3,0,Salaried,Single,Semiurban,C0,0,1
62,68184.06,25,18527.15,9,3,Self-employed,Divorced,Semiurban,C0,0,0
60,63412.28,29,291.78,10,1,Salaried,Single,Semiurban,C1,0,1
65,83287.31,1,22633.47,8,1,Self-employed,Married,Semiurban,C0,0,0
30,43831.4,23,0.0,10,5,Self-employed,Married,Rural,C0,0,1
69,38110.69,5,12549.19,1,0,Self-employed,Single,Rural,C3,1,0
34,70607.43,27,12739.92,7,0,Salaried,Married,Semiurban,C2,0,1
60,80023.98,1,44589.27,11,3,Salaried,Married,Urban,C2,0,0
48,73313.31,7,20825.95,6,5,Unemployed,Married,Urban,C2,0,0
59,44763.66,5,3699.34,11,3,Self-employed,Single,Semiurban,C1,0,0
51,81937.12,18,21590.69,4,1,Salaried,Divorced,Rural,C0,0,1
52,46403.48,0,41934.44,10,5,Self-employed,Married,Semiurban,C2,0,0
50,51961.53,0,0.0,11,2,Unemployed,Divorced,Urban,C0,0,0
59,41401.16,15,205.25,7,4,Salaried,Married,Urban,C0,0,0
57,97528.96,30,8683.43,8,1,Unemployed,Married,Urban,C0,0,1
25,80835.54,16,6160.76,6,6,Salaried,Married,Rural,C2,0,0
61,80124.83,13,7341.41,3,1,Student,Married,Semiurban,C1,0,1
46,96180.29,20,0.0,6,6,Salaried,Married,Urban,C1,0,1
35,135316.23,17,31655.38,11,2,Salaried,Married,Urban,C1,0,0
45,22269.35,11,0.0,0,5,Salaried,Single,Urban,C3,1,1
69,46540.59,18,9197.02,2,3,Unemployed,Married,Semiurban,C0,0,0
63,49595.62,0,26641.63,5,0,Student,Single,Semiurban,C0,0,0
62,43729.51,7,11577.41,4,0,Salaried,Divorced,Urban,C2,0,0
42,38060.42,20,0.0,7,2,Salaried,Married,Urban,C2,0,1
59,57508.67,10,0.0,4,1,Salaried,Married,Rural,C1,0,1
38,34584.91,1,8780.01,7,4,Salaried,Single,Rural,C0,0,1
54,73376.06,3,1401.59,1,0,Self-employed,Married,Semiurban,C4,1,1
51,66292.46,26,14873.24,3,4,Salaried,Single,Semiurban,C1,0,1
31,77025.72,10,0.0,8,1,Student,Married,Rural,C3,1,0
32,77693.21,0,23382.5,5,1,Unemployed,Married,Semiurban,C2,0,0
21,80075.17,22,13617.69,8,2,Salaried,Married,Rural,C3,1,1
25,55664.78,16,14657.71,7,4,Salaried,Single,Urban,C0,0,1
40,118028.59,13,32175.07,3,2,Student,Married,Urban,C1,0,0
43,70860.78,27,5870.86,5,2,Unemployed,Married,Urban,C0,0,1
26,18437.88,9,1838.57,11,2,Self-employed,Married,Rural,C0,0,0
40,39940.61,17,4331.31,11,2,Salaried,Married,Semiurban,C0,0,1
50,21487.43,23,9304.63,0,2,Salaried,Married,Urban,C0,0,1
30,65433.37,18,10726.49,8,5,Self-employed,Single,Rural,C1,0,0
35,61954.87,6,370.23,5,4,Salaried,Single,Rural,C1,0,1
37,53289.36,21,0.0,0,2,Self-employed,Divorced,Urban,C0,0,1
44,115273.15,23,4146.99,7,5,Self-employed,Divorced,Semiurban,C0,0,1
37,78724.57,3,17037.56,0,3,Salaried,Single,Semiurban,C0,0,1
57,83152.46,5,13907.62,3,6,Salaried,Married,Urban,C2,0,1
35,41723.16,20,28793.76,8,3,Salaried,Single,Semiurban,C0,0,1
40,40021.38,3,39376.81,9,1,Unemployed,Single,Urban,C2,0,0
38,65920.14,27,22630.67,4,3,Salaried,Divorced,Rural,C0,0,1
27,69325.18,3,31355.29,9,5,Salaried,Divorced,Rural,C1,0,0
54,18592.21,30,22734.84,10,1,Student,Divorced,Rural,C2,0,1
30,60492.32,20,35938.59,5,1,Self-employed,Single,Rural,C1,0,1
33,65351.8,13,37911.95,2,4,Salaried,Married,Urban,C1,0,1
60,59621.27,8,25316.31,7,6,Unemployed,Married,Urban,C4,1,0
68,44665.24,10,21889.32,0,2,Salaried,Married,Semiurban,C0,0,1
53,51511.62,23,9126.75,10,3,Student,Single,Urban,C0,0,1
66,60578.52,23,11421.28,4,4,Unemployed,Married,Semiurban,C4,1,0
63,67270.0,6,7270.28,9,4,Salaried,Single,Urban,C3,1,0
43,80119.79,16,20697.52,8,1,Salaried,Married,Urban,C1,0,0
58,92021.41,30,1915.13,5,2,Salaried,Married,Semiurban,C0,0,1
35,57641.31,7,9324.51,11,6,Self-employed,Single,Semiurban,C0,0,1
42,53596.1,21,0.0,9,6,Self-employed,Single,Semiurban,C3,1,1
46,75941.39,5,36123.26,10,5,Salaried,Married,Semiurban,C2,0,0
68,80271.12,25,8913.36,1,0,Student,Married,Semiurban,C0,0,0
62,54144.99,5,18378.13,5,2,Salaried,Single,Rural,C0,0,0
43,84759.84,9,32409.01,11,0,Self-employed,Single,Semiurban,C2,0,0
52,89489.63,14,16204.11,9,2,Self-employed,Married,Semiurban,C1,0,0
28,97292.16,11,32220.81,5,6,Salaried,Single,Semiurban,C5,1,0
60,109458.02,5,0.0,0,2,Salaried,Married,Semiurban,C1,0,1
47,43339.6,19,45563.27,3,1,Self-employed,Married,Urban,C0,0,0
46,65347.46,0,27219.54,6,5,Self-employed,Single,Semiurban,C0,0,0
58,65281.94,30,14928.83,7,5,Salaried,Married,Urban,C1,0,1
51,62548.16,1,31951.11,11,4,Self-employed,Married,Rural,C0,0,0
21,48768.43,10,0.0,1,5,Salaried,Married,Rural,C0,0,1
33,27860.95,28,7959.39,4,4,Salaried,Married,Semiurban,C0,0,1
27,67316.99,4,32219.51,3,4,Unemployed,Single,Rural,C0,0,0
56,45791.11,2,0.0,11,6,Salaried,Single,Semiurban,C3,1,0
19,67149.84,23,19846.41,1,2,Self-employed,Married,Urban,C0,0,1
28,45148.91,2,19450.47,2,3,Self-employed,Married,Semiurban,C1,0,1
49,37508.54,27,39569.16,3,3,Salaried,Single,Rural,C2,0,0
54,70857.46,13,0.0,1,4,Salaried,Single,Urban,C0,0,1
44,68773.04,26,34534.83,7,3,Salaried,Married,Urban,C1,0,1
63,79482.05,7,4167.41,6,3,Salaried,Single,Semiurban,C3,1,1
66,119646.59,4,5741.87,6,1,Self-employed,Divorced,Semiurban,C1,0,1
25,71932.24,29,0.0,10,4,Salaried,Married,Semiurban,C1,0,1
68,77127.04,23,0.0,5,0,Student,Single,Semiurban,C3,1,1
50,38060.97,28,17649.31,3,3,Salaried,Married,Rural,C4,1,1
51,32827.31,9,0.0,4,2,Salaried,Single,Urban,C3,1,0
23,104570.74,12,22363.98,9,5,Unemployed,Divorced,Semiurban,C1,0,0
50,41913.01,17,2718.48,6,3,Salaried,Divorced,Rural,C1,0,1
56,38901.4,13,0.0,2,0,Self-employed,Married,Urban,C1,0,0
48,64022.53,7,4610.67,8,3,Self-employed,Married,Semiurban,C0,0,1
22,62745.19,11,16713.9,8,1,Unemployed,Divorced,Urban,C1,0,0
45,42437.34,18,8117.05,2,2,Salaried,Married,Urban,C3,1,1
67,57375.67,1,12478.94,6,2,Salaried,Married,Semiurban,C0,0,0
56,95734.39,10,21746.9,6,1,Student,Single,Urban,C3,1,0
25,44850.16,9,27153.9,2,6,Salaried,Divorced,Semiurban,C5,1,0
68,30158.19,2,7658.67,0,1,Self-employed,Married,Semiurban,C0,0,0
68,88564.84,3,0.0,8,3,Self-employed,Single,Rural,C0,0,0
26,77307.42,15,13065.32,7,5,Self-employed,Divorced,Rural,C4,1,0
60,49487.03,3,18589.09,8,2,Self-employed,Married,Urban,C0,0,0
39,25445.82,10,0.0,4,6,Student,Divorced,Urban,C2,0,0
49,46384.42,17,0.0,6,2,Salaried,Single,Rural,C0,0,1
41,63632.39,27,1931.38,11,6,Self-employed,Married,Urban,C0,0,1
59,94141.8,3,9090.49,2,3,Self-employed,Married,Urban,C0,0,1
70,39085.45,13,1345.53,7,0,Salaried,Single,Urban,C0,0,1
60,62887.0,3,21898.57,1,6,Unemployed,Married,Semiurban,C4,1,1
67,81878.62,13,0.0,0,6,Salaried,Married,Urban,C0,0,1
68,12000.0,14,0.0,11,6,Salaried,Single,Urban,C0,0,0
22,90844.65,24,7325.56,1,0,Unemployed,Married,Semiurban,C2,0,1
31,35438.74,13,9540.86,7,5,Unemployed,Single,Rural,C4,1,0
56,73299.89,29,0.0,6,2,Salaried,Married,Urban,C0,0,0
49,71167.08,4,3505.52,9,5,Self-employed,Married,Semiurban,C2,0,1
20,92114.66,1,6385.39,6,6,Salaried,Married,Semiurban,C0,0,0
23,78773.11,0,6493.83,8,1,Salaried,Married,Semiurban,C3,1,0
45,12000.0,11,14126.34,10,2,Salaried,Single,Urban,C2,0,0
50,45380.52,5,2737.9,9,1,Unemployed,Single,Urban,C3,1,0
26,68455.13,2,32689.71,8,2,Salaried,Married,Urban,C1,0,0
27,60125.5,7,18834.86,1,4,Salaried,Single,Rural,C4,1,1
24,76940.27,30,700.41,2,2,Self-employed,Single,Urban,C0,0,1
47,84734.16,24,13323.16,5,4,Salaried,Single,Rural,C2,0,1
18,80211.29,0,13736.21,7,4,Salaried,Married,Urban,C2,0,0
48,59643.13,28,29006.1,8,1,Salaried,Married,Urban,C0,0,1
43,18841.57,6,3594.65,9,0,Self-employed,Single,Semiurban,C4,1,0
42,53612.97,12,22742.74,1,5,Self-employed,Single,Rural,C2,0,0
54,75409.2,10,12585.96,2,1,Self-employed,Single,Urban,C3,1,1
45,37738.82,12,32881.93,1,1,Salaried,Single,Urban,C0,0,0
56,80781.87,23,30072.48,6,4,Salaried,Single,Semiurban,C3,1,0
58,87709.83,22,14757.71,7,1,Self-employed,Married,Urban,C0,0,1
66,68171.67,18,8328.04,1,1,Salaried,Married,Semiurban,C5,1,1
60,12000.0,19,19092.48,10,2,Salaried,Single,Rural,C0,0,0
45,33047.79,22,9473.7,3,3,Salaried,Married,Urban,C1,0,1
44,112154.73,5,35524.3,7,5,Salaried,Married,Rural,C0,0,1
30,51336.56,12,13098.58,9,6,Salaried,Single,Urban,C2,0,0
49,15396.42,3,6321.0,0,5,Student,Single,Rural,C0,0,0
25,95881.18,21,5565.39,10,6,Salaried,Married,Rural,C3,1,0
67,65333.89,13,0.0,11,3,Self-employed,Single,Semiurban,C3,1,0
62,92623.51,19,19791.83,11,2,Salaried,Married,Rural,C0,0,0
24,71923.97,17,519.84,1,5,Self-employed,Married,Rural,C3,1,1
59,76463.98,8,27374.08,4,2,Self-employed,Married,Urban,C2,0,1
24,74075.23,4,0.0,2,5,Unemployed,Single,Urban,C1,0,0
56,82437.21,30,13781.38,5,6,Salaried,Single,Urban,C0,0,1
22,121935.76,9,28103.13,11,2,Self-employed,Married,Semiurban,C0,0,0
43,89275.16,3,0.0,9,4,Salaried,Married,Semiurban,C0,0,1
52,25491.52,9,40255.72,9,5,Self-employed,Single,Semiurban,C1,0,0
56,76166.54,27,6046.01,5,5,Unemployed,Married,Semiurban,C1,0,1
